geneID	chr	anticage	anticage_zone	batch	batch_zone
ENSDARG00000038957	chr17	51905840	chr17:51905690-51905990	51905840	chr17:51905690-51905990
ENSDARG00000014230	chr17	52524462	chr17:52524312-52524612	52524462	chr17:52524312-52524612
ENSDARG00000098240	chr17	52822392	chr17:52822242-52822542	52822363	chr17:52822213-52822513
ENSDARG00000098240	chr17	52822392	chr17:52822242-52822542	52822712	chr17:52822562-52822862
ENSDARG00000098240	chr17	52822392	chr17:52822242-52822542	52823016	chr17:52822866-52823166
ENSDARG00000098240	chr17	52823016	chr17:52822866-52823166	52822363	chr17:52822213-52822513
ENSDARG00000098240	chr17	52823016	chr17:52822866-52823166	52822712	chr17:52822562-52822862
ENSDARG00000098240	chr17	52823016	chr17:52822866-52823166	52823016	chr17:52822866-52823166
ENSDARG00000098711	chr17	52841612	chr17:52841462-52841762	NA	chr17:NA-NA
ENSDARG00000098711	chr17	52841722	chr17:52841572-52841872	NA	chr17:NA-NA
ENSDARG00000098711	chr17	52841827	chr17:52841677-52841977	NA	chr17:NA-NA
ENSDARG00000042839	chr17	53156651	chr17:53156501-53156801	53156655	chr17:53156505-53156805
ENSDARG00000099274	chr17	53284023	chr17:53283873-53284173	53284027	chr17:53283877-53284177
ENSDARG00000104708	chr17	53296896	chr17:53296746-53297046	53296898	chr17:53296748-53297048
ENSDARG00000104708	chr17	53296896	chr17:53296746-53297046	53297966	chr17:53297816-53298116
ENSDARG00000102490	chr17	53311625	chr17:53311475-53311775	53311629	chr17:53311479-53311779
ENSDARG00000086411	chr17	53427981	chr17:53427831-53428131	53427983	chr17:53427833-53428133
ENSDARG00000100019	chr17	114114	chr17:113964-114264	114114	chr17:113964-114264
ENSDARG00000099197	chr17	122646	chr17:122496-122796	122589	chr17:122439-122739
ENSDARG00000079220	chr17	868009	chr17:867859-868159	868009	chr17:867859-868159
ENSDARG00000014717	chr17	945971	chr17:945821-946121	945970	chr17:945820-946120
ENSDARG00000104959	chr17	1175007	chr17:1174857-1175157	1175007	chr17:1174857-1175157
ENSDARG00000032896	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000102332	chr17	2039509	chr17:2039359-2039659	2039524	chr17:2039374-2039674
ENSDARG00000003642	chr17	2126681	chr17:2126531-2126831	2126681	chr17:2126531-2126831
ENSDARG00000090013	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000090768	chr17	2573023	chr17:2572873-2573173	2573023	chr17:2572873-2573173
ENSDARG00000090768	chr17	2573023	chr17:2572873-2573173	2578027	chr17:2577877-2578177
ENSDARG00000090768	chr17	2578027	chr17:2577877-2578177	2573023	chr17:2572873-2573173
ENSDARG00000090768	chr17	2578027	chr17:2577877-2578177	2578027	chr17:2577877-2578177
ENSDARG00000114958	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000062248	chr17	2690066	chr17:2689916-2690216	2690066	chr17:2689916-2690216
ENSDARG00000037995	chr17	4245305	chr17:4245155-4245455	4245305	chr17:4245155-4245455
ENSDARG00000098141	chr17	5424150	chr17:5424000-5424300	5424150	chr17:5424000-5424300
ENSDARG00000006877	chr17	NA	chr17:NA-NA	5610487	chr17:5610337-5610637
ENSDARG00000076241	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000044073	chr17	6451697	chr17:6451547-6451847	6451762	chr17:6451612-6451912
ENSDARG00000017687	chr17	6508301	chr17:6508151-6508451	6508301	chr17:6508151-6508451
ENSDARG00000075533	chr17	6955074	chr17:6954924-6955224	6955074	chr17:6954924-6955224
ENSDARG00000029234	chr17	7351432	chr17:7351282-7351582	7351433	chr17:7351283-7351583
ENSDARG00000044039	chr17	7732872	chr17:7732722-7733022	7732899	chr17:7732749-7733049
ENSDARG00000044038	chr17	7792301	chr17:7792151-7792451	7792273	chr17:7792123-7792423
ENSDARG00000027465	chr17	7818979	chr17:7818829-7819129	7818946	chr17:7818796-7819096
ENSDARG00000044056	chr17	8268407	chr17:8268257-8268557	8268392	chr17:8268242-8268542
ENSDARG00000044059	chr17	8312924	chr17:8312774-8313074	8312924	chr17:8312774-8313074
ENSDARG00000058692	chr17	8570267	chr17:8570117-8570417	8570267	chr17:8570117-8570417
ENSDARG00000044062	chr17	8638649	chr17:8638499-8638799	8727732	chr17:8727582-8727882
ENSDARG00000044062	chr17	8727732	chr17:8727582-8727882	8727732	chr17:8727582-8727882
ENSDARG00000017272	chr17	9962527	chr17:9962377-9962677	9962559	chr17:9962409-9962709
ENSDARG00000058444	chr17	9995668	chr17:9995518-9995818	9995668	chr17:9995518-9995818
ENSDARG00000014106	chr17	10025223	chr17:10025073-10025373	10025252	chr17:10025102-10025402
ENSDARG00000099745	chr17	10059991	chr17:10059841-10060141	10059985	chr17:10059835-10060135
ENSDARG00000102608	chr17	10073924	chr17:10073774-10074074	10073924	chr17:10073774-10074074
ENSDARG00000104845	chr17	10498301	chr17:10498151-10498451	10498301	chr17:10498151-10498451
ENSDARG00000035546	chr17	10738044	chr17:10737894-10738194	10738048	chr17:10737898-10738198
ENSDARG00000071259	chr17	10813853	chr17:10813703-10814003	10813853	chr17:10813703-10814003
ENSDARG00000044001	chr17	10838430	chr17:10838280-10838580	10838430	chr17:10838280-10838580
ENSDARG00000101635	chr17	11015881	chr17:11015731-11016031	11015875	chr17:11015725-11016025
ENSDARG00000004297	chr17	11329914	chr17:11329764-11330064	11329914	chr17:11329764-11330064
ENSDARG00000097935	chr17	11368469	chr17:11368319-11368619	11368475	chr17:11368325-11368625
ENSDARG00000043873	chr17	11418535	chr17:11418385-11418685	11418533	chr17:11418383-11418683
ENSDARG00000086618	chr17	11439789	chr17:11439639-11439939	11439778	chr17:11439628-11439928
ENSDARG00000015206	chr17	11495439	chr17:11495289-11495589	11495439	chr17:11495289-11495589
ENSDARG00000058050	chr17	12058172	chr17:12058022-12058322	12058172	chr17:12058022-12058322
ENSDARG00000077530	chr17	12249942	chr17:12249792-12250092	12249942	chr17:12249792-12250092
ENSDARG00000058117	chr17	12385256	chr17:12385106-12385406	NA	chr17:NA-NA
ENSDARG00000026166	chr17	12498071	chr17:12497921-12498221	12498071	chr17:12497921-12498221
ENSDARG00000006235	chr17	12764315	chr17:12764165-12764465	12764315	chr17:12764165-12764465
ENSDARG00000019398	chr17	12966918	chr17:12966768-12967068	12966910	chr17:12966760-12967060
ENSDARG00000079636	chr17	13026600	chr17:13026450-13026750	13026609	chr17:13026459-13026759
ENSDARG00000028581	chr17	14451659	chr17:14451509-14451809	14451659	chr17:14451509-14451809
ENSDARG00000015059	chr17	14591711	chr17:14591561-14591861	14591711	chr17:14591561-14591861
ENSDARG00000087443	chr17	14705070	chr17:14704920-14705220	14705070	chr17:14704920-14705220
ENSDARG00000057681	chr17	14780513	chr17:14780363-14780663	14780513	chr17:14780363-14780663
ENSDARG00000075707	chr17	14876743	chr17:14876593-14876893	14876743	chr17:14876593-14876893
ENSDARG00000015998	chr17	15189391	chr17:15189241-15189541	15189391	chr17:15189241-15189541
ENSDARG00000057699	chr17	15229759	chr17:15229609-15229909	15229779	chr17:15229629-15229929
ENSDARG00000057903	chr17	15498256	chr17:15498106-15498406	15498230	chr17:15498080-15498380
ENSDARG00000011370	chr17	15528594	chr17:15528444-15528744	15528594	chr17:15528444-15528744
ENSDARG00000054753	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000001898	chr17	15667196	chr17:15667046-15667346	15667196	chr17:15667046-15667346
ENSDARG00000027082	chr17	16324559	chr17:16324409-16324709	16324581	chr17:16324431-16324731
ENSDARG00000073866	chr17	16422609	chr17:16422459-16422759	16422598	chr17:16422448-16422748
ENSDARG00000043746	chr17	17447892	chr17:17447742-17448042	17447900	chr17:17447750-17448050
ENSDARG00000062561	chr17	17759159	chr17:17759009-17759309	17759159	chr17:17759009-17759309
ENSDARG00000097753	chr17	17764784	chr17:17764634-17764934	17764784	chr17:17764634-17764934
ENSDARG00000018006	chr17	18797190	chr17:18797040-18797340	18797247	chr17:18797097-18797397
ENSDARG00000016474	chr17	18898074	chr17:18897924-18898224	18898074	chr17:18897924-18898224
ENSDARG00000059073	chr17	19345520	chr17:19345370-19345670	19345521	chr17:19345371-19345671
ENSDARG00000056029	chr17	19535329	chr17:19535179-19535479	19535329	chr17:19535179-19535479
ENSDARG00000071090	chr17	20143920	chr17:20143770-20144070	20143920	chr17:20143770-20144070
ENSDARG00000071082	chr17	20167080	chr17:20166930-20167230	20167080	chr17:20166930-20167230
ENSDARG00000022944	chr17	20202762	chr17:20202612-20202912	20202760	chr17:20202610-20202910
ENSDARG00000043275	chr17	20218370	chr17:20218220-20218520	20218370	chr17:20218220-20218520
ENSDARG00000022832	chr17	20236253	chr17:20236103-20236403	20236253	chr17:20236103-20236403
ENSDARG00000056250	chr17	20287522	chr17:20287372-20287672	20287522	chr17:20287372-20287672
ENSDARG00000043334	chr17	20695972	chr17:20695822-20696122	20695972	chr17:20695822-20696122
ENSDARG00000061736	chr17	20850137	chr17:20849987-20850287	20850137	chr17:20849987-20850287
ENSDARG00000061736	chr17	20850137	chr17:20849987-20850287	20897449	chr17:20897299-20897599
ENSDARG00000061736	chr17	20897449	chr17:20897299-20897599	20850137	chr17:20849987-20850287
ENSDARG00000061736	chr17	20897449	chr17:20897299-20897599	20897449	chr17:20897299-20897599
ENSDARG00000077979	chr17	20958101	chr17:20957951-20958251	20958101	chr17:20957951-20958251
ENSDARG00000029107	chr17	21057634	chr17:21057484-21057784	21057642	chr17:21057492-21057792
ENSDARG00000056292	chr17	21066092	chr17:21065942-21066242	21066092	chr17:21065942-21066242
ENSDARG00000070603	chr17	21280228	chr17:21280078-21280378	21278588	chr17:21278438-21278738
ENSDARG00000070603	chr17	21280228	chr17:21280078-21280378	21280218	chr17:21280068-21280368
ENSDARG00000013443	chr17	21418255	chr17:21418105-21418405	21418241	chr17:21418091-21418391
ENSDARG00000062209	chr17	22137138	chr17:22136988-22137288	22137138	chr17:22136988-22137288
ENSDARG00000056836	chr17	22552692	chr17:22552542-22552842	22552692	chr17:22552542-22552842
ENSDARG00000056832	chr17	22573306	chr17:22573156-22573456	22573309	chr17:22573159-22573459
ENSDARG00000078391	chr17	23221546	chr17:23221396-23221696	23221568	chr17:23221418-23221718
ENSDARG00000071018	chr17	23674511	chr17:23674361-23674661	23674515	chr17:23674365-23674665
ENSDARG00000071021	chr17	23709264	chr17:23709114-23709414	23709264	chr17:23709114-23709414
ENSDARG00000057058	chr17	23727939	chr17:23727789-23728089	23727939	chr17:23727789-23728089
ENSDARG00000044083	chr17	24521332	chr17:24521182-24521482	24521332	chr17:24521182-24521482
ENSDARG00000071347	chr17	24587696	chr17:24587546-24587846	24587696	chr17:24587546-24587846
ENSDARG00000097465	chr17	24820789	chr17:24820639-24820939	24820783	chr17:24820633-24820933
ENSDARG00000021220	chr17	24866667	chr17:24866517-24866817	24866681	chr17:24866531-24866831
ENSDARG00000002401	chr17	24890836	chr17:24890686-24890986	24890860	chr17:24890710-24891010
ENSDARG00000078130	chr17	24937536	chr17:24937386-24937686	24937536	chr17:24937386-24937686
ENSDARG00000078130	chr17	24937536	chr17:24937386-24937686	NA	chr17:NA-NA
ENSDARG00000059259	chr17	25326686	chr17:25326536-25326836	25326686	chr17:25326536-25326836
ENSDARG00000059252	chr17	25331441	chr17:25331291-25331591	25331444	chr17:25331294-25331594
ENSDARG00000100426	chr17	25395396	chr17:25395246-25395546	25395396	chr17:25395246-25395546
ENSDARG00000031366	chr17	25563876	chr17:25563726-25564026	25563876	chr17:25563726-25564026
ENSDARG00000044136	chr17	25630838	chr17:25630688-25630988	25630838	chr17:25630688-25630988
ENSDARG00000044153	chr17	25649074	chr17:25648924-25649224	25649076	chr17:25648926-25649226
ENSDARG00000074428	chr17	25831553	chr17:25831403-25831703	25831586	chr17:25831436-25831736
ENSDARG00000087749	chr17	26537907	chr17:26537757-26538057	26537907	chr17:26537757-26538057
ENSDARG00000007285	chr17	26610776	chr17:26610626-26610926	26610776	chr17:26610626-26610926
ENSDARG00000021811	chr17	26721004	chr17:26720854-26721154	26721004	chr17:26720854-26721154
ENSDARG00000032623	chr17	26911815	chr17:26911665-26911965	26911809	chr17:26911659-26911959
ENSDARG00000021147	chr17	26935328	chr17:26935178-26935478	26935328	chr17:26935178-26935478
ENSDARG00000032932	chr17	27048518	chr17:27048368-27048668	27048518	chr17:27048368-27048668
ENSDARG00000021896	chr17	27235795	chr17:27235645-27235945	27235795	chr17:27235645-27235945
ENSDARG00000079233	chr17	27265971	chr17:27265821-27266121	27265990	chr17:27265840-27266140
ENSDARG00000054823	chr17	27273317	chr17:27273167-27273467	27273317	chr17:27273167-27273467
ENSDARG00000014498	chr17	27419250	chr17:27419100-27419400	27419250	chr17:27419100-27419400
ENSDARG00000060679	chr17	28101973	chr17:28101823-28102123	28101973	chr17:28101823-28102123
ENSDARG00000054220	chr17	28707928	chr17:28707778-28708078	28707920	chr17:28707770-28708070
ENSDARG00000000779	chr17	28797380	chr17:28797230-28797530	28797380	chr17:28797230-28797530
ENSDARG00000001313	chr17	28811668	chr17:28811518-28811818	28811648	chr17:28811498-28811798
ENSDARG00000054302	chr17	29213676	chr17:29213526-29213826	29213667	chr17:29213517-29213817
ENSDARG00000031434	chr17	29271289	chr17:29271139-29271439	29271289	chr17:29271139-29271439
ENSDARG00000004861	chr17	29902218	chr17:29902068-29902368	29902220	chr17:29902070-29902370
ENSDARG00000054973	chr17	30521041	chr17:30520891-30521191	30521041	chr17:30520891-30521191
ENSDARG00000042796	chr17	30863253	chr17:30863103-30863403	30863253	chr17:30863103-30863403
ENSDARG00000035650	chr17	NA	chr17:NA-NA	NA	chr17:NA-NA
ENSDARG00000035650	chr17	NA	chr17:NA-NA	30975987	chr17:30975837-30976137
ENSDARG00000035650	chr17	30975995	chr17:30975845-30976145	NA	chr17:NA-NA
ENSDARG00000035650	chr17	30975995	chr17:30975845-30976145	30975987	chr17:30975837-30976137
ENSDARG00000042840	chr17	31058973	chr17:31058823-31059123	31058971	chr17:31058821-31059121
ENSDARG00000038235	chr17	31164237	chr17:31164087-31164387	31164237	chr17:31164087-31164387
ENSDARG00000060992	chr17	31212414	chr17:31212264-31212564	31212392	chr17:31212242-31212542
ENSDARG00000042853	chr17	31360885	chr17:31360735-31361035	31360913	chr17:31360763-31361063
ENSDARG00000075072	chr17	31579669	chr17:31579519-31579819	31579713	chr17:31579563-31579863
ENSDARG00000036781	chr17	31611647	chr17:31611497-31611797	31611647	chr17:31611497-31611797
ENSDARG00000076988	chr17	31639852	chr17:31639702-31640002	31639852	chr17:31639702-31640002
ENSDARG00000005574	chr17	31659662	chr17:31659512-31659812	31659662	chr17:31659512-31659812
ENSDARG00000070833	chr17	31695218	chr17:31695068-31695368	31695218	chr17:31695068-31695368
ENSDARG00000055027	chr17	31712025	chr17:31711875-31712175	31712030	chr17:31711880-31712180
ENSDARG00000098907	chr17	31819831	chr17:31819681-31819981	31819818	chr17:31819668-31819968
ENSDARG00000013794	chr17	32370040	chr17:32369890-32370190	32370040	chr17:32369890-32370190
ENSDARG00000061391	chr17	32426225	chr17:32426075-32426375	32426378	chr17:32426228-32426528
ENSDARG00000061391	chr17	32426378	chr17:32426228-32426528	32426378	chr17:32426228-32426528
ENSDARG00000055133	chr17	32743045	chr17:32742895-32743195	32743045	chr17:32742895-32743195
ENSDARG00000055151	chr17	32779433	chr17:32779283-32779583	32753309	chr17:32753159-32753459
ENSDARG00000055151	chr17	32779433	chr17:32779283-32779583	32779406	chr17:32779256-32779556
ENSDARG00000055158	chr17	32865984	chr17:32865834-32866134	32865998	chr17:32865848-32866148
ENSDARG00000022983	chr17	33414824	chr17:33414674-33414974	33414824	chr17:33414674-33414974
ENSDARG00000022983	chr17	33414824	chr17:33414674-33414974	33415759	chr17:33415609-33415909
ENSDARG00000022983	chr17	33414824	chr17:33414674-33414974	33416024	chr17:33415874-33416174
ENSDARG00000022983	chr17	33416002	chr17:33415852-33416152	33414824	chr17:33414674-33414974
ENSDARG00000022983	chr17	33416002	chr17:33415852-33416152	33415759	chr17:33415609-33415909
ENSDARG00000022983	chr17	33416002	chr17:33415852-33416152	33416024	chr17:33415874-33416174
ENSDARG00000034042	chr17	33716695	chr17:33716545-33716845	33716689	chr17:33716539-33716839
ENSDARG00000031240	chr17	34963532	chr17:34963382-34963682	34952669	chr17:34952519-34952819
ENSDARG00000031240	chr17	34963532	chr17:34963382-34963682	34963542	chr17:34963392-34963692
ENSDARG00000031845	chr17	35076700	chr17:35076550-35076850	35076700	chr17:35076550-35076850
ENSDARG00000007169	chr17	35238314	chr17:35238164-35238464	35238314	chr17:35238164-35238464
ENSDARG00000043213	chr17	35278763	chr17:35278613-35278913	35278763	chr17:35278613-35278913
ENSDARG00000043213	chr17	35278763	chr17:35278613-35278913	35279072	chr17:35278922-35279222
ENSDARG00000077811	chr17	35881820	chr17:35881670-35881970	35881820	chr17:35881670-35881970
ENSDARG00000020231	chr17	36896548	chr17:36896398-36896698	NA	chr17:NA-NA
ENSDARG00000011141	chr17	36936612	chr17:36936462-36936762	36936612	chr17:36936462-36936762
ENSDARG00000015566	chr17	37054920	chr17:37054770-37055070	36988533	chr17:36988383-36988683
ENSDARG00000015566	chr17	37054920	chr17:37054770-37055070	37054917	chr17:37054767-37055067
ENSDARG00000079500	chr17	37214127	chr17:37213977-37214277	NA	chr17:NA-NA
ENSDARG00000053858	chr17	37395461	chr17:37395311-37395611	37395461	chr17:37395311-37395611
ENSDARG00000070670	chr17	37474641	chr17:37474491-37474791	37474641	chr17:37474491-37474791
ENSDARG00000016154	chr17	37795845	chr17:37795695-37795995	37795845	chr17:37795695-37795995
ENSDARG00000013461	chr17	40879109	chr17:40878959-40879259	40879085	chr17:40878935-40879235
ENSDARG00000089862	chr17	40955991	chr17:40955841-40956141	40955991	chr17:40955841-40956141
ENSDARG00000005861	chr17	41798799	chr17:41798649-41798949	41798773	chr17:41798623-41798923
ENSDARG00000003411	chr17	42568461	chr17:42568311-42568611	42568461	chr17:42568311-42568611
ENSDARG00000090912	chr17	43031814	chr17:43031664-43031964	43031814	chr17:43031664-43031964
ENSDARG00000004576	chr17	43428389	chr17:43428239-43428539	43428389	chr17:43428239-43428539
ENSDARG00000070589	chr17	43517517	chr17:43517367-43517667	43517517	chr17:43517367-43517667
ENSDARG00000091813	chr17	43532948	chr17:43532798-43533098	43532905	chr17:43532755-43533055
ENSDARG00000060430	chr17	43594835	chr17:43594685-43594985	43594835	chr17:43594685-43594985
ENSDARG00000053558	chr17	43623328	chr17:43623178-43623478	43623331	chr17:43623181-43623481
ENSDARG00000100317	chr17	43863640	chr17:43863490-43863790	43863527	chr17:43863377-43863677
ENSDARG00000100317	chr17	43863640	chr17:43863490-43863790	43863640	chr17:43863490-43863790
ENSDARG00000097825	chr17	44010836	chr17:44010686-44010986	44010838	chr17:44010688-44010988
ENSDARG00000011235	chr17	44247708	chr17:44247558-44247858	44247708	chr17:44247558-44247858
ENSDARG00000011235	chr17	44247708	chr17:44247558-44247858	44249691	chr17:44249541-44249841
ENSDARG00000011235	chr17	44249721	chr17:44249571-44249871	44247708	chr17:44247558-44247858
ENSDARG00000011235	chr17	44249721	chr17:44249571-44249871	44249691	chr17:44249541-44249841
ENSDARG00000060323	chr17	44440853	chr17:44440703-44441003	44440853	chr17:44440703-44441003
